loss,mae,val_loss,val_mae,learning_rate
70.2181396484375,6.606108665466309,52.026390075683594,5.375341892242432,9.999999747378752e-05
69.49616241455078,6.586406230926514,51.9970703125,5.352669715881348,9.999999747378752e-05
69.959716796875,6.595938682556152,51.9642219543457,5.355485439300537,9.999999747378752e-05
69.82349395751953,6.571213722229004,52.08927917480469,5.374608516693115,9.999999747378752e-05
70.55268859863281,6.628076553344727,52.05921936035156,5.353776931762695,9.999999747378752e-05
68.89228057861328,6.526834487915039,52.06671905517578,5.37082576751709,9.999999747378752e-05
70.29557800292969,6.599917888641357,52.07206344604492,5.327059745788574,9.999999747378752e-05
68.99714660644531,6.536871433258057,52.13351821899414,5.375117301940918,9.999999747378752e-05
69.49784851074219,6.556690216064453,52.04222106933594,5.346982479095459,9.999999747378752e-05
68.71749114990234,6.526340484619141,52.08173751831055,5.348509788513184,9.999999747378752e-05
69.92729187011719,6.556312084197998,52.20737838745117,5.365543842315674,9.999999747378752e-05
68.7412109375,6.5039381980896,52.08320999145508,5.359565258026123,9.999999747378752e-05
67.52457427978516,6.438886642456055,52.05912399291992,5.345145225524902,9.999999747378752e-05
66.82986450195312,6.419174671173096,52.238258361816406,5.3811869621276855,9.999999747378752e-05
67.57585144042969,6.478415012359619,52.14680480957031,5.334566116333008,9.999999747378752e-05
67.74705505371094,6.419666767120361,52.02243423461914,5.3363237380981445,9.999999747378752e-05
68.34354400634766,6.508338451385498,52.12637710571289,5.3653974533081055,9.999999747378752e-05
66.95819854736328,6.4382829666137695,52.2386474609375,5.363924503326416,9.999999747378752e-05
67.80067443847656,6.46156644821167,52.54463577270508,5.436225414276123,9.999999747378752e-05
67.29209899902344,6.443796634674072,52.05276870727539,5.337713718414307,9.999999747378752e-05
